id,iso2Code,country,region,adminregion,incomeLevel,lendingType,capitalCity,longitude,latitude,Country Name,Country Code,Year,Population growth (annual %),"Population, total",Country,ISO,"Current account balance, Percent of GDP, ","Current account balance, U.S. dollars, Billions","Employment, Persons, Millions","General government gross debt, National currency, Billions","General government gross debt, Percent of GDP, ","General government net debt, National currency, Billions","General government net debt, Percent of GDP, ","General government net lending/borrowing, National currency, Billions","General government net lending/borrowing, Percent of GDP, ","General government primary net lending/borrowing, National currency, Billions","General government primary net lending/borrowing, Percent of GDP, ","General government revenue, National currency, Billions","General government revenue, Percent of GDP, ","General government structural balance, National currency, Billions","General government structural balance, Percent of potential GDP, ","General government total expenditure, National currency, Billions","General government total expenditure, Percent of GDP, ","Gross domestic product based on purchasing-power-parity (PPP) share of world total, Percent, ","Gross domestic product corresponding to fiscal year, current prices, National currency, Billions","Gross domestic product per capita, constant prices, National currency, Units","Gross domestic product per capita, constant prices, Purchasing power parity; 2017 international dollar, Units","Gross domestic product per capita, current prices, National currency, Units","Gross domestic product per capita, current prices, Purchasing power parity; international dollars, Units","Gross domestic product per capita, current prices, U.S. dollars, Units","Gross domestic product, constant prices, National currency, Billions","Gross domestic product, constant prices, Percent change, ","Gross domestic product, current prices, National currency, Billions","Gross domestic product, current prices, Purchasing power parity; international dollars, Billions","Gross domestic product, current prices, U.S. dollars, Billions","Gross domestic product, deflator, Index, ","Gross national savings, Percent of GDP, ","Implied PPP conversion rate, National currency per current international dollar, ","Inflation, average consumer prices, Index, ","Inflation, average consumer prices, Percent change, ","Inflation, end of period consumer prices, Index, ","Inflation, end of period consumer prices, Percent change, ","Output gap in percent of potential GDP, Percent of potential GDP, ","Population, Persons, Millions","Six-month London interbank offered rate (LIBOR), Percent, ","Total investment, Percent of GDP, ","Unemployment rate, Percent of total labor force, ","Volume of Imports of goods, Percent change, ","Volume of exports of goods and services, Percent change, ","Volume of exports of goods, Percent change, ","Volume of imports of goods and services, Percent change, "
KAZ,KZ,Kazakhstan,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Astana,71.4382,51.1879,Kazakhstan,KAZ,2024,,19561000,Kazakhstan,KAZ,-2.14,-5.18,,28358.5,28.02,-1009.24,-1,-1669.16,-1.65,-1537.29,-1.52,18412.04,18.19,-1782.57,-1.77,20081.19,19.84,0.38,101210.07,1191448.27,27997.09,5095756.83,31942.21,12190.81,23664.11,3.13,101210.07,634.43,242.13,427.69,27.21,159.53,555.16,4.02,571.53,4.01,,19.86,,29.35,4.78,3.97,2.72,2.43,3.97
KAZ,KZ,Kazakhstan,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Astana,71.4382,51.1879,Kazakhstan,KAZ,2025,,19749000,Kazakhstan,KAZ,-2.13,-5.6,,32762.02,29.77,988.55,0.9,-1997.79,-1.82,-1839.68,-1.67,19631.25,17.84,-2019.6,-1.84,21629.04,19.65,0.38,110048.7,1213361.04,28512,5470407.91,33166.33,13087.1,24409.3,3.15,110048.7,667.21,263.27,450.85,28.46,164.94,577.45,4.02,594.44,4.01,,20.12,,30.59,4.78,3.97,2.73,2.44,3.97
KEN,KE,Kenya,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,Blend,Nairobi,36.8126,-1.27975,Kenya,KEN,1980,3.85,16417197,Kenya,KEN,-8.68,-0.88,,,,,,,,,,,,,,,,0.12,74.94,71991.13,3245.58,4766.91,991.16,642.43,1131.76,5.57,74.94,15.58,10.1,6.62,5.28,4.81,7.5,13.86,7.88,13.1,,15.72,,25.53,,12.5,-0.1,-0.1,12.5
KEN,KE,Kenya,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,Blend,Nairobi,36.8126,-1.27975,Kenya,KEN,1981,3.86,17063876,Kenya,KEN,-5.9,-0.56,,,,,,,,,,,,,,,,0.12,86.06,72246.8,3257.11,5277.38,1088.79,583.33,1178.17,4.10,86.06,17.76,9.51,7.31,10.1,4.85,8.37,11.6,9.4,19.32,,16.31,,26.99,,0,-4.2,0,-19.7
KEN,KE,Kenya,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,Blend,Nairobi,36.8126,-1.27975,Kenya,KEN,1982,3.87,17736326,Kenya,KEN,-3.33,-0.31,,,,,,-4.09,-4.09,-1.49,-1.49,17.46,17.46,,,21.55,21.55,0.13,100.03,73236.16,3301.71,5919.18,1171.9,541.93,1237.69,5.05,100.03,19.81,9.16,8.08,14,5.05,10.09,20.67,10.69,13.73,,16.9,,24.42,,0,3.2,0,-17.5
KEN,KE,Kenya,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,Blend,Nairobi,36.8126,-1.27975,Kenya,KEN,1983,3.85,18431761,Kenya,KEN,-0.56,-0.05,,,,,,-3.25,-2.88,-0.15,-0.14,18.71,16.59,,,21.96,19.48,0.12,112.75,71851.9,3239.31,6442.74,1194.77,484,1257.41,1.59,112.75,20.91,8.47,8.97,16.85,5.39,11.24,11.4,11.72,9.6,,17.5,,23.97,,0,1.2,0,-18.1
KEN,KE,Kenya,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,Blend,Nairobi,36.8126,-1.27975,Kenya,KEN,1984,3.8,19146400,Kenya,KEN,-1.44,-0.13,,,,,,-4.3,-3.4,-0.7,-0.56,20.78,16.41,,,25.09,19.81,0.12,126.68,70581.68,3182.04,6998.61,1216,485.55,1277.53,1.60,126.68,22.01,8.79,9.92,14.21,5.76,12.4,10.28,13,10.92,,18.1,,22.43,,0,0.9,0,17.9
KEN,KE,Kenya,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,Blend,Nairobi,36.8126,-1.27975,Kenya,KEN,1985,3.75,19877083,Kenya,KEN,-1.32,-0.12,,,,,,-5.84,-4.06,-1.24,-0.86,23.99,16.7,,,29.83,20.76,0.12,143.72,71099.5,3205.39,7685.31,1263.67,467.7,1329.56,4.07,143.72,23.63,8.75,10.81,20.53,6.08,14.01,13.01,14.33,10.23,,18.7,,28.55,,0,6.7,0,-7.1
KEN,KE,Kenya,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,Blend,Nairobi,36.8126,-1.27975,Kenya,KEN,1986,3.68,20622560,Kenya,KEN,-0.43,-0.05,,,,,,-6.69,-3.97,-1.09,-0.65,27.64,16.4,,,34.33,20.37,0.13,168.54,73699.06,3322.58,8732.72,1336.24,538.2,1422.39,6.98,168.54,25.79,10.39,11.85,18.39,6.54,14.37,2.53,14.94,4.26,,19.3,,26.03,,--,9.8,0,16.8
KEN,KE,Kenya,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,Blend,Nairobi,36.8126,-1.27975,Kenya,KEN,1987,3.62,21382112,Kenya,KEN,-4.41,-0.5,,,,,,-5.66,-3.02,0.94,0.5,32.95,17.59,,,38.61,20.61,0.13,187.37,75252.13,3392.6,9368.43,1398.14,569.35,1505.04,5.81,187.37,27.96,11.39,12.45,16.01,6.7,15.61,8.64,16.36,9.56,,20,,26.81,,--,0.9,0,13.3
KEN,KE,Kenya,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,Blend,Nairobi,36.8126,-1.27975,Kenya,KEN,1988,3.54,22153676,Kenya,KEN,-3.99,-0.47,,,,,,-5.5,-2.62,2.9,1.39,38.98,18.6,,,44.47,21.22,0.13,209.59,77135.87,3477.52,10125.05,1483.68,570.36,1596.71,6.09,209.59,30.71,11.81,13.13,16.22,6.82,17.52,12.27,18.59,13.58,,20.7,,27.23,,--,3.9,0,9
KEN,KE,Kenya,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,Blend,Nairobi,36.8126,-1.27975,Kenya,KEN,1989,3.47,22935092,Kenya,KEN,-5.04,-0.59,,,,,,-7.68,-3.19,2.02,0.84,44.7,18.54,,,52.38,21.72,0.13,241.13,78010.77,3516.97,11267.6,1559.34,546.95,1669.43,4.55,241.13,33.37,11.71,14.44,12.38,7.23,19.94,13.79,21.1,13.55,,21.4,,20.88,,--,0,0,--
KEN,KE,Kenya,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,Blend,Nairobi,36.8126,-1.27975,Kenya,KEN,1990,3.38,23724579,Kenya,KEN,-5.79,-0.71,,,,,,-12.16,-4.37,0.04,0.01,51.56,18.51,,,63.72,22.88,0.13,278.5,79019.98,3562.47,12659.19,1638.63,553.62,1738.44,4.13,278.5,36.05,12.18,16.02,15.08,7.73,23.49,17.78,25.99,23.13,,22,,26.3,,4.75,7.92,7.92,4.75
KEN,KE,Kenya,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,Blend,Nairobi,36.8126,-1.27975,Kenya,KEN,1991,3.3,24521703,Kenya,KEN,-2.5,-0.29,,,,,,-27.64,-8.74,-12.94,-4.09,41.6,13.15,,,69.24,21.89,0.13,316.35,77608.92,3498.85,13936.2,1663.8,506.66,1761.72,1.34,316.35,37.77,11.5,17.96,14.86,8.38,28.2,20.08,29.75,14.47,,22.7,,23.39,,-8.04,6.51,6.51,-8.04
KEN,KE,Kenya,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,Blend,Nairobi,36.8126,-1.27975,Kenya,KEN,1992,3.23,25326078,Kenya,KEN,-3.16,-0.36,,,,,,-40.16,-11.02,-15.42,-4.23,45.25,12.42,,,85.41,23.44,0.12,364.42,74474.04,3357.52,15573.27,1632.98,484.07,1742.69,-1.08,364.42,38.21,11.33,20.91,10.84,9.54,35.91,27.33,39.76,33.67,,23.4,,17.21,,-0.72,-4.99,-4.99,-0.72
KEN,KE,Kenya,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,Blend,Nairobi,36.8126,-1.27975,Kenya,KEN,1993,3.15,26136216,Kenya,KEN,11.42,0.9,,,,,,-52.12,-11.42,-11.58,-2.54,62.89,13.78,,,115.01,25.2,0.11,456.43,72242.37,3256.91,18939.19,1621.58,326.53,1741.04,-0.10,456.43,39.08,7.87,26.22,14.31,11.68,52.42,45.98,61.51,54.7,,24.1,,18.88,,-12.26,11.68,11.68,-12.26
KEN,KE,Kenya,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,Blend,Nairobi,36.8126,-1.27975,Kenya,KEN,1994,3.07,26950513,Kenya,KEN,7.73,0.73,,,,,,-29.13,-5.52,10.11,1.91,103.06,19.51,,,132.18,25.03,0.11,528.11,71980.24,3245.09,21294.6,1650.19,379.92,1785.11,2.53,528.11,40.93,9.42,29.58,13.78,12.9,67.53,28.81,65.58,6.61,,24.8,,17.44,,25.67,19.11,19.11,25.67
KEN,KE,Kenya,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,Blend,Nairobi,36.8126,-1.27975,Kenya,KEN,1995,2.99,27768296,Kenya,KEN,-2.37,-0.28,,,,,,-1.88,-0.31,28.59,4.65,139.86,22.77,,,141.74,23.08,0.11,614.27,73005.31,3291.31,24088.91,1708.79,468.39,1861.64,4.29,614.27,43.57,11.94,33,11.72,14.1,68.58,1.55,70.1,6.89,,25.5,,17.58,,32.07,16.6,16.6,32.07
KEN,KE,Kenya,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,Blend,Nairobi,36.8126,-1.27975,Kenya,KEN,1996,2.91,28589451,Kenya,KEN,0.49,0.07,,,,,,-5.06,-0.65,25.39,3.28,151.95,19.61,,,157.01,20.27,0.11,774.79,73720.74,3323.56,29459.62,1757.13,515.8,1938.86,4.15,774.79,46.21,13.57,39.96,11.77,16.77,74.66,8.86,77.57,10.66,,26.3,,13.52,,2.16,10.85,10.85,2.16
KEN,KE,Kenya,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,Blend,Nairobi,36.8126,-1.27975,Kenya,KEN,1997,2.85,29415659,Kenya,KEN,0.46,0.06,,,,,,-10.46,-1.21,17.48,2.02,168.98,19.5,,,179.44,20.71,0.11,866.48,72104.62,3250.7,32091.79,1748.24,508.98,1946.83,0.41,866.48,47.2,13.74,44.51,10.29,18.36,83.69,12.1,80.87,4.26,,27,,14.27,,1.31,-10.01,-10.01,1.12
KEN,KE,Kenya,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,Blend,Nairobi,36.8126,-1.27975,Kenya,KEN,1998,2.8,30250488,Kenya,KEN,1.79,0.28,,517.14,54.43,481.08,50.63,-0.34,-0.04,24.08,2.53,190.73,20.07,,,191.07,20.11,0.11,950.12,72118.38,3251.32,34176.94,1768.26,566.16,2004.89,2.98,950.12,49.16,15.74,47.39,11.37,19.33,88.39,5.61,85.07,5.19,,27.8,,13.81,,-3.28,-2.05,-2.05,-3.2
KEN,KE,Kenya,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,Blend,Nairobi,36.8126,-1.27975,Kenya,KEN,1999,2.77,31098757,Kenya,KEN,7.37,1.06,,541.75,53.67,508.26,50.35,6.44,0.64,32.56,3.23,190.93,18.92,,,184.49,18.28,0.11,1009.41,71393.17,3218.63,35171.03,1775.75,500.11,2048.98,2.20,1009.41,50.96,14.35,49.26,23.69,19.81,92.79,4.98,91.92,8.05,,28.7,,16.32,,-7.02,-5.22,-5.22,-7.19
KEN,KE,Kenya,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,Blend,Nairobi,36.8126,-1.27975,Kenya,KEN,2000,2.75,31964557,Kenya,KEN,-1.41,-0.2,,562.44,52.23,536.66,49.84,-0.51,-0.05,26.2,2.43,200.54,18.62,,,201.05,18.67,0.1,1076.85,69698.07,3142.21,36503.26,1772.34,479.2,2056.09,0.35,1076.85,52.28,14.14,52.37,16.64,20.6,100,7.77,100,8.8,,29.5,,18.05,,6.76,-4.93,-4.46,6.76
KEN,KE,Kenya,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,Blend,Nairobi,36.8126,-1.27975,Kenya,KEN,2001,2.73,32848564,Kenya,KEN,-2.2,-0.32,,642.03,56.22,599.56,52.5,-14.5,-1.27,10.39,0.91,210.49,18.43,,,224.99,19.7,0.11,1142.02,70557.84,3180.97,37690.5,1833.56,479.75,2137.9,3.98,1142.02,55.56,14.54,53.42,17.2,20.56,105.82,5.82,102.92,2.92,,30.3,,19.4,,9.05,18.63,17.82,11.44
KEN,KE,Kenya,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,Blend,Nairobi,36.8126,-1.27975,Kenya,KEN,2002,2.71,33751739,Kenya,KEN,-0.8,-0.12,,719.02,61.84,679.46,58.44,-30.56,-2.63,-3.16,-0.27,215.14,18.51,,,245.7,21.13,0.1,1162.62,69073.8,3114.06,37383.39,1823.39,474.72,2148.2,0.48,1162.62,56.71,14.76,54.12,15.64,20.5,108.11,2.16,106.49,3.46,,31.1,,16.44,,-1.1,11.04,15.79,-3.82
KEN,KE,Kenya,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,Blend,Nairobi,36.8126,-1.27975,Kenya,KEN,2003,2.71,34678779,Kenya,KEN,0.79,0.13,,766.95,60.13,718.09,56.3,-20.89,-1.64,4.22,0.33,248.29,19.47,,,269.17,21.11,0.1,1275.43,69110.77,3115.73,39857.27,1858.24,524.88,2211.54,2.95,1275.43,59.46,16.8,57.67,17.67,21.45,114.57,5.98,111.46,4.67,,32,,16.88,,1.52,4.03,4.89,1.29
KEN,KE,Kenya,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,Blend,Nairobi,36.8126,-1.27975,Kenya,KEN,2004,2.72,35635271,Kenya,KEN,-0.73,-0.13,,769.38,53.8,710.23,49.66,-0.66,-0.05,20.81,1.46,287.79,20.12,,,288.46,20.17,0.1,1430.19,70335.88,3170.96,43470.92,1942.1,549.06,2314.05,4.64,1430.19,63.9,18.06,61.81,16.79,22.38,124.18,8.38,124.61,11.79,,32.9,,17.52,,6.43,8.78,1.94,7.51
KEN,KE,Kenya,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,Blend,Nairobi,36.8126,-1.27975,Kenya,KEN,2005,2.74,36624895,Kenya,KEN,-1.31,-0.28,,767.08,48.34,694.86,43.79,-22.29,-1.41,5.12,0.32,318.01,20.04,,,340.31,21.45,0.1,1586.74,72341.25,3261.37,46944.93,2059.68,621.34,2445.13,5.67,1586.74,69.62,21,64.89,16.9,22.79,133.89,7.82,130.73,4.91,,33.8,,18.22,,17.89,15.7,20.36,14.73
KEN,KE,Kenya,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,Blend,Nairobi,36.8126,-1.27975,Kenya,KEN,2006,2.76,37649033,Kenya,KEN,-1.94,-0.5,,818.83,43.98,743.07,39.91,-38.01,-2.04,-6.86,-0.37,359.92,19.33,,,397.93,21.37,0.1,1862.04,74590.18,3362.76,53661.12,2187.99,744.25,2588.28,5.85,1862.04,75.92,25.83,71.94,16.69,24.53,141.98,6.04,140.29,7.32,,34.7,,18.63,,12.42,-0.07,-10.06,10.11
KEN,KE,Kenya,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,Blend,Nairobi,36.8126,-1.27975,Kenya,KEN,2007,2.77,38705932,Kenya,KEN,-3.31,-1.06,,825.56,38.37,740.58,34.42,-52.01,-2.42,-16.96,-0.79,423.33,19.68,,,475.35,22.1,0.1,2151.35,77467.67,3492.48,60261.89,2333.44,895.2,2765.6,6.85,2151.35,83.3,31.96,77.79,17.15,25.83,148.03,4.27,148.15,5.6,,35.7,,20.46,,17.48,17.12,16.33,17.3
KEN,KE,Kenya,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,Blend,Nairobi,36.8126,-1.27975,Kenya,KEN,2008,2.77,39791981,Kenya,KEN,-5.46,-1.96,,1029.69,41.47,922,37.13,-83.91,-3.38,-43.46,-1.75,482.87,19.45,,,566.78,22.83,0.1,2483.06,75531.85,3405.21,67658.26,2319.38,978.06,2772.02,0.23,2483.06,85.12,35.9,89.58,14.15,29.17,170.39,15.1,171.08,15.48,,36.7,,19.61,,1.55,3.75,5.17,0.22
KEN,KE,Kenya,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,Blend,Nairobi,36.8126,-1.27975,Kenya,KEN,2009,2.75,40901792,Kenya,KEN,-4.41,-1.63,,1176.83,41.1,1055.68,36.86,-124.3,-4.34,-76.53,-2.67,538.19,18.79,,,662.49,23.13,0.11,2863.69,75959.89,3424.51,75959.89,2350.31,982.02,2863.69,3.31,2863.69,88.61,37.02,100,14.92,32.32,188.37,10.55,184.79,8.02,,37.7,,19.33,,18.62,-6.26,-4.72,13.55
KEN,KE,Kenya,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,Blend,Nairobi,36.8126,-1.27975,Kenya,KEN,2010,2.72,42030676,Kenya,KEN,-5.93,-2.37,,1407.25,44.4,1274.77,40.22,-139.81,-4.41,-79.67,-2.51,627.55,19.8,,,767.36,24.21,0.11,3169.3,80422.37,3625.69,82106.24,2517.38,1036.26,3104.3,8.40,3169.3,97.17,40,102.09,14.81,32.62,196.48,4.31,195.44,5.77,,38.6,,20.74,,-5,8.74,-8,8.11
KEN,KE,Kenya,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,Blend,Nairobi,36.8126,-1.27975,Kenya,KEN,2011,2.69,43178257,Kenya,KEN,-9.21,-3.84,,1604,43.05,1455.46,39.06,-153.4,-4.12,-82.3,-2.21,724.88,19.46,,,878.28,23.57,0.11,3725.92,83393.06,3759.62,94327.03,2664.9,1054.97,3294.03,6.11,3725.92,105.26,41.67,113.11,12.5,35.4,224.04,14.02,232.45,18.93,,39.5,,21.7,,11.58,9.21,23.91,13.24
KEN,KE,Kenya,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,Blend,Nairobi,36.8126,-1.27975,Kenya,KEN,2012,2.66,44343410,Kenya,KEN,-8.36,-4.22,,1869.88,43.88,1710.36,40.14,-214.42,-5.03,-122.89,-2.88,815.81,19.14,,,1030.23,24.18,0.11,4261.37,85256.03,3843.61,105479.46,2777.33,1248.07,3444.34,4.56,4261.37,112.2,50.42,123.72,13.11,37.98,245.05,9.38,239.89,3.2,,40.4,,21.48,,-0.94,6.78,-0.88,5.2
KEN,KE,Kenya,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,Blend,Nairobi,36.8126,-1.27975,Kenya,KEN,2013,2.62,45519889,Kenya,KEN,-8.78,-4.84,,2085.93,43.96,1902.46,40.09,-270.3,-5.7,-156.43,-3.3,934.77,19.7,,,1205.07,25.4,0.12,4745.09,88087.48,3971.26,114615.65,3042.8,1331.52,3646.82,5.88,4745.09,125.97,55.13,130.12,11.32,37.67,259.06,5.72,257.04,7.15,,41.4,,20.11,,1.91,-2.16,-7.97,-0.44
KEN,KE,Kenya,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,Blend,Nairobi,36.8126,-1.27975,Kenya,KEN,2014,2.56,46699981,Kenya,KEN,-10.37,-6.38,,2315.46,42.86,2091.57,38.71,-399.27,-7.39,-258.64,-4.79,1067.57,19.76,,,1466.84,27.15,0.13,5402.65,90617.61,4085.32,127420.87,3327.85,1451.57,3842.19,5.36,5402.65,141.1,61.55,140.61,12.05,38.29,276.87,6.88,272.51,6.02,,42.4,,22.43,,6.54,5.84,5.77,10.38
KEN,KE,Kenya,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,Blend,Nairobi,36.8126,-1.27975,Kenya,KEN,2015,2.49,47878336,Kenya,KEN,-6.87,-4.42,,3054.89,48.61,2733.47,43.5,-508.34,-8.09,-330.56,-5.26,1200.62,19.11,,,1708.96,27.2,0.15,6284.19,93808.35,4229.17,145131.34,3717.46,1483.48,4061.9,5.72,6284.19,160.97,64.24,154.71,14.57,39.04,295.1,6.58,294.33,8.01,,43.3,,21.47,,0,6.2,-4.55,1.17
KEN,KE,Kenya,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,Blend,Nairobi,36.8126,-1.27975,Kenya,KEN,2016,2.42,49051686,Kenya,KEN,-5.83,-4.04,,3548.98,50.53,3170.27,45.14,-594.67,-8.47,-375.27,-5.34,1347.19,19.18,,,1941.85,27.65,0.16,7022.96,97081.24,4376.72,158531.9,4025.19,1561.86,4300.7,5.88,7022.96,178.32,69.19,163.3,11.74,39.39,313.74,6.32,313.01,6.35,,44.3,,17.57,,-11.4,-2.2,6.67,-3.41
KEN,KE,Kenya,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,Blend,Nairobi,36.8126,-1.27975,Kenya,KEN,2017,2.36,50221473,Kenya,KEN,-7.21,-5.69,,4644.83,56.88,4173.08,51.1,-639.86,-7.84,-368.62,-4.51,1488.47,18.23,,,2128.33,26.06,0.17,8165.84,99281.44,4475.92,179864.37,4475.92,1737.8,4507.38,4.81,8165.84,203.21,78.9,181.17,9.99,40.19,338.79,7.99,327.09,4.5,,45.4,,17.18,,8.81,-6.18,-2.5,8.6
KEN,KE,Kenya,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,Blend,Nairobi,36.8126,-1.27975,Kenya,KEN,2018,2.31,51393010,Kenya,KEN,-5.75,-5.05,,5356.12,60.24,4847.89,54.52,-655.9,-7.38,-330.44,-3.72,1620.41,18.22,,,2276.31,25.6,0.17,8892.11,103057.5,4646.15,191228.19,4757.7,1888.2,4792.17,6.32,8892.11,221.23,87.8,185.56,9.26,40.19,354.68,4.69,345.76,5.71,,46.5,,15.01,,-8.46,3.88,1.56,2.48
KEN,KE,Kenya,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,Blend,Nairobi,36.8126,-1.27975,Kenya,KEN,2019,2.27,52573973,Kenya,KEN,-5.82,-5.55,,6048.64,62.1,5572.35,57.21,-753.34,-7.73,-382.19,-3.92,1722.11,17.68,,,2475.45,25.41,0.18,9740.36,106077.94,4782.32,204629.41,4984.57,2004.42,5049.31,5.37,9740.36,237.27,95.41,192.91,8.62,41.05,373.14,5.2,365.89,5.82,,47.6,,14.44,,6.46,-0.22,-0.9,-2.02
KEN,KE,Kenya,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,Blend,Nairobi,36.8126,-1.27975,Kenya,KEN,2020,,53771000,Kenya,KEN,-4.9,-4.95,,7068.33,66.39,6679.91,62.74,-892.73,-8.39,-479.89,-4.51,1782.08,16.74,,,2674.82,25.12,0.19,10646.77,104784.61,4724.02,218652.47,4993.31,2075.22,5102.24,1.05,10646.77,243.14,101.05,208.67,7.36,43.79,392.92,5.3,382.35,4.5,,48.69,,12.27,,-2.12,-13.38,3.81,-3.29
KEN,KE,Kenya,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,Blend,Nairobi,36.8126,-1.27975,Kenya,KEN,2021,,54986000,Kenya,KEN,-5.39,-5.7,,8215.87,70.46,7796.37,66.87,-994.24,-8.53,-518.7,-4.45,1914.98,16.42,,,2909.22,24.95,0.19,11659.77,107236.31,4834.55,234128.92,5223.03,2122.08,5340.44,4.67,11659.77,260.11,105.68,218.33,7.6,44.83,412.56,5,401.47,5,,49.8,,12.99,,12.83,13.36,10.32,11.89
KEN,KE,Kenya,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,Blend,Nairobi,36.8126,-1.27975,Kenya,KEN,2022,,56215000,Kenya,KEN,-5.64,-6.42,,9526.71,73.33,8993.69,69.23,-1032.64,-7.95,-488.7,-3.76,2140.92,16.48,,,3173.56,24.43,0.19,12991.72,111202.61,5013.36,255120.52,5512.57,2234.37,5662.87,6.04,12991.72,280.72,113.78,229.42,8.75,46.28,433.19,5,421.59,5.01,,50.92,,14.39,,9.4,8.69,8.57,8.13
KEN,KE,Kenya,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,Blend,Nairobi,36.8126,-1.27975,Kenya,KEN,2023,,57459000,Kenya,KEN,-5.83,-7.12,,11024.14,76.26,10373.97,71.76,-1092.02,-7.55,-484.78,-3.35,2385.82,16.5,,,3477.84,24.06,0.19,14455.65,115076.93,5188.03,277660.99,5808.02,2347.26,5991.16,5.80,14455.65,302.38,122.2,241.28,9.77,47.81,454.9,5.01,442.72,5.01,,52.06,,15.59,,8.58,8.36,8.46,7.98
KEN,KE,Kenya,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,Blend,Nairobi,36.8126,-1.27975,Kenya,KEN,2024,,58715000,Kenya,KEN,-5.81,-7.62,,12490.31,77.75,11677.47,72.69,-1155.99,-7.2,-477.27,-2.97,2651.08,16.5,,,3807.07,23.7,0.2,16065.72,119065.9,5367.86,301898.46,6124.26,2465.97,6336.17,5.76,16065.72,325.91,131.23,253.56,9.71,49.3,477.7,5.01,464.9,5.01,,53.22,,15.52,,7.9,9.49,10.03,7.21
KEN,KE,Kenya,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,Blend,Nairobi,36.8126,-1.27975,Kenya,KEN,2025,,59981000,Kenya,KEN,-5.81,-8.19,,14031.78,78.63,13283.39,74.43,-1249.52,-7,-507.32,-2.84,2953.29,16.55,,,4202.82,23.55,0.2,17846.45,123246.76,5556.35,328156.39,6463.37,2593.33,6702.65,5.78,17846.45,351.5,141.04,266.26,9.71,50.77,501.58,5,488.15,5,,54.38,,15.52,,6.8,9.1,9.19,6.49
